?cls	?xref
<http://purl.obolibrary.org/obo/GO_0071632>	"Wikipedia:Optomotor_response"
<http://purl.obolibrary.org/obo/XAO_0004139>	"UBERON:0004145"
<http://purl.obolibrary.org/obo/XAO_0000110>	"UBERON:0007128"
<http://purl.obolibrary.org/obo/XAO_0004031>	"UBERON:0000211"
<http://purl.obolibrary.org/obo/XAO_0005073>	"UBERON:0000414"
<http://purl.obolibrary.org/obo/XAO_0004060>	"UBERON:0005306"
<http://purl.obolibrary.org/obo/XAO_0004148>	"CL:0000763"
<http://purl.obolibrary.org/obo/XAO_0004556>	"UBERON:0001904"
<http://purl.obolibrary.org/obo/XAO_0003098>	"UBERON:0002037"
<http://purl.obolibrary.org/obo/CHEBI_48432>	"CAS:11128-99-7"
<http://purl.obolibrary.org/obo/XAO_0000251>	"UBERON:0007124"
<http://purl.obolibrary.org/obo/XAO_0001020>	"UBERON:0013655"
<http://purl.obolibrary.org/obo/XAO_0004030>	"UBERON:0007846"
<http://purl.obolibrary.org/obo/XAO_0000282>	"UBERON:0004117"
<http://purl.obolibrary.org/obo/XAO_0006020>	"GO:0005769"
<http://purl.obolibrary.org/obo/XAO_0006022>	"CL:0000576"
<http://purl.obolibrary.org/obo/XAO_0000113>	"UBERON:0000922"
<http://purl.obolibrary.org/obo/GO_0007254>	"Reactome:R-HSA-450321"
<http://purl.obolibrary.org/obo/XAO_0003099>	"UBERON:0002422"
<http://purl.obolibrary.org/obo/XAO_0004149>	"CL:0000115"
<http://purl.obolibrary.org/obo/XAO_0000252>	"UBERON:0003842"
<http://purl.obolibrary.org/obo/XAO_0004210>	"UBERON:0002434"
<http://purl.obolibrary.org/obo/XAO_0000283>	"UBERON:0001771"
<http://purl.obolibrary.org/obo/XAO_0005075>	"UBERON:0002232"
<http://purl.obolibrary.org/obo/XAO_0006023>	"CL:0001029"
<http://purl.obolibrary.org/obo/XAO_0000114>	"UBERON:0001637"
<http://purl.obolibrary.org/obo/XAO_0004558>	"UBERON:0002886"
<http://purl.obolibrary.org/obo/XAO_0004211>	"UBERON:0009124"
<http://purl.obolibrary.org/obo/XAO_0003022>	"CL:0000247"
<http://purl.obolibrary.org/obo/XAO_0006024>	"CL:0000451"
<http://purl.obolibrary.org/obo/PATO_0002021>	"Image:http://upload.wikimedia.org/wikipedia/commons/d/d2/Cone_3d.png"
<http://purl.obolibrary.org/obo/XAO_0000115>	"UBERON:0001638"
<http://purl.obolibrary.org/obo/XAO_0004559>	"UBERON:2007012"
<http://purl.obolibrary.org/obo/XAO_0000254>	"UBERON:0007125"
<http://purl.obolibrary.org/obo/XAO_0004620>	"UBERON:0009955"
<http://purl.obolibrary.org/obo/XAO_0000077>	"CL:0007020"
<http://purl.obolibrary.org/obo/XAO_0004212>	"UBERON:0009125"
<http://purl.obolibrary.org/obo/XAO_0006025>	"CL:0000442"
<http://purl.obolibrary.org/obo/XAO_0004035>	"UBERON:0008883"
<http://purl.obolibrary.org/obo/XAO_0005194>	"UBERON:0004068"
<http://purl.obolibrary.org/obo/XAO_0003023>	"CL:0000540"
<http://purl.obolibrary.org/obo/XAO_0004308>	"CL:0000125"
<http://purl.obolibrary.org/obo/XAO_0000116>	"UBERON:0001982"
<http://purl.obolibrary.org/obo/XAO_0000170>	"UBERON:0002418"
<http://purl.obolibrary.org/obo/XAO_0000148>	"UBERON:0000083"
<http://purl.obolibrary.org/obo/XAO_0004621>	"CL:1000396"
<http://purl.obolibrary.org/obo/GO_0006935>	"Wikipedia:Chemotaxis"
<http://purl.obolibrary.org/obo/XAO_0000255>	"UBERON:0007126"
<http://purl.obolibrary.org/obo/XAO_0004213>	"UBERON:0009126"
<http://purl.obolibrary.org/obo/GO_0006012>	"Wikipedia:Galactose"
<http://purl.obolibrary.org/obo/XAO_0005195>	"UBERON:0002005"
<http://purl.obolibrary.org/obo/XAO_0003024>	"UBERON:0000033"
<http://purl.obolibrary.org/obo/XAO_0000381>	"UBERON:0006196"
<http://purl.obolibrary.org/obo/XAO_0000117>	"UBERON:0001004"
<http://purl.obolibrary.org/obo/XAO_0000171>	"UBERON:0000982"
<http://purl.obolibrary.org/obo/XAO_0003220>	"UBERON:0001793"
<http://purl.obolibrary.org/obo/XAO_0000210>	"UBERON:0000044"
<http://purl.obolibrary.org/obo/XAO_0004214>	"UBERON:0002019"
<http://purl.obolibrary.org/obo/GO_0006631>	"Reactome:R-HSA-8978868"
<http://purl.obolibrary.org/obo/GO_0006631>	"Reactome:R-HSA-211935"
<http://purl.obolibrary.org/obo/GO_0006631>	"Reactome:R-HSA-434313"
<http://purl.obolibrary.org/obo/GO_0006631>	"Wikipedia:Fatty_acid_metabolism"
<http://purl.obolibrary.org/obo/XAO_0005308>	"UBERON:0002133"
<http://purl.obolibrary.org/obo/XAO_0005196>	"CL:0000775"
<http://purl.obolibrary.org/obo/XAO_0003025>	"UBERON:0002100"
<http://purl.obolibrary.org/obo/XAO_0000382>	"UBERON:0001586"
<http://purl.obolibrary.org/obo/XAO_0005198>	"UBERON:0002081"
<http://purl.obolibrary.org/obo/XAO_0000118>	"UBERON:0003126"
<http://purl.obolibrary.org/obo/XAO_0000172>	"UBERON:0001630"
<http://purl.obolibrary.org/obo/XAO_0000001>	"UBERON:0000924"
<http://purl.obolibrary.org/obo/XAO_0005140>	"UBERON:0000118"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-2130504"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-201630"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9684340"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-202966"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9693929"
<http://purl.obolibrary.org/obo/GO_0004197>	"EC:3.4.22.-"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-211651"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-351876"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-2130336"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-350651"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-2562564"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-202969"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9729741"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-211190"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9694338"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9697750"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-351849"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-2028692"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-201636"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9729704"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9013895"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-6800797"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-1236948"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9684273"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-202939"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-211186"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-264871"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-139898"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-1678920"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9684309"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-114259"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-418852"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-201595"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-418845"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-351913"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-1678981"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9684351"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9647999"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-201639"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9686930"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-351901"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9603534"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-202947"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9686088"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-350318"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-201603"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9694377"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-5660663"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-5682377"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-6814387"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-264865"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-5357828"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-201629"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-350158"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-139952"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-201640"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-350319"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-201611"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9684321"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9012556"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-351871"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9647680"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9710101"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-212552"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-933532"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9694732"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9684336"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-5681987"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-2028697"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-201608"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-201631"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-202917"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-202967"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-114261"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9694625"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-351877"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-201634"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-351894"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-201628"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-352268"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-201622"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-202960"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9694601"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9729730"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9647632"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-201637"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-114252"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9694551"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-5634228"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-3465448"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-351936"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-418846"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-2130349"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-448703"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9684352"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-2130706"
<http://purl.obolibrary.org/obo/GO_0004197>	"Reactome:R-HSA-9694441"
<http://purl.obolibrary.org/obo/XAO_0004130>	"CL:0000202"
<http://purl.obolibrary.org/obo/XAO_0000066>	"UBERON:0002165"
<http://purl.obolibrary.org/obo/XAO_0003034>	"UBERON:0002075"
<http://purl.obolibrary.org/obo/XAO_0003221>	"UBERON:0001791"
<http://purl.obolibrary.org/obo/XAO_0000211>	"UBERON:0000407"
<http://purl.obolibrary.org/obo/XAO_0004215>	"UBERON:0001650"
<http://purl.obolibrary.org/obo/XAO_0005309>	"UBERON:0011779"
<http://purl.obolibrary.org/obo/XAO_0000010>	"UBERON:0000955"
<http://purl.obolibrary.org/obo/XAO_0003026>	"UBERON:0007812"
<http://purl.obolibrary.org/obo/XAO_0000173>	"UBERON:0000043"
<http://purl.obolibrary.org/obo/XAO_0000383>	"UBERON:0003087"
<http://purl.obolibrary.org/obo/XAO_0000220>	"UBERON:0004016"
<http://purl.obolibrary.org/obo/CHEBI_50114>	"Wikipedia:Estrogen"
<http://purl.obolibrary.org/obo/GO_0006570>	"UM-BBD_pathwayID:tyr"
<http://purl.obolibrary.org/obo/GO_0006570>	"Wikipedia:Tyrosine"
<http://purl.obolibrary.org/obo/XAO_0000067>	"UBERON:0003061"
<http://purl.obolibrary.org/obo/CHEBI_18258>	"PDBeChem:T3"
<http://purl.obolibrary.org/obo/CHEBI_18258>	"KEGG:C02465"
<http://purl.obolibrary.org/obo/CHEBI_18258>	"PMID:11738632"
<http://purl.obolibrary.org/obo/CHEBI_18258>	"DrugBank:DB00279"
<http://purl.obolibrary.org/obo/CHEBI_18258>	"Wikipedia:Triiodothyronine"
<http://purl.obolibrary.org/obo/CHEBI_18258>	"PMID:15206581"
<http://purl.obolibrary.org/obo/CHEBI_18258>	"PMID:19339791"
<http://purl.obolibrary.org/obo/CHEBI_18258>	"Drug_Central:1585"
<http://purl.obolibrary.org/obo/CHEBI_18258>	"LINCS:LSM-3991"
<http://purl.obolibrary.org/obo/CHEBI_18258>	"CAS:6893-02-3"
<http://purl.obolibrary.org/obo/CHEBI_18258>	"Reaxys:2710227"
<http://purl.obolibrary.org/obo/CHEBI_18258>	"KEGG:D08128"
<http://purl.obolibrary.org/obo/CHEBI_18258>	"HMDB:HMDB0000265"
<http://purl.obolibrary.org/obo/XAO_0003035>	"UBERON:0001466"
<http://purl.obolibrary.org/obo/XAO_0003222>	"UBERON:0001794"
<http://purl.obolibrary.org/obo/XAO_0000180>	"UBERON:0000964"
<http://purl.obolibrary.org/obo/XAO_0000011>	"UBERON:0001890"
<http://purl.obolibrary.org/obo/XAO_0000182>	"UBERON:0001811"
<http://purl.obolibrary.org/obo/GO_0006633>	"Wikipedia:Fatty_acid_synthesis"
<http://purl.obolibrary.org/obo/XAO_0003248>	"CL:0000223"
<http://purl.obolibrary.org/obo/XAO_0003027>	"UBERON:0002101"
<http://purl.obolibrary.org/obo/XAO_0000174>	"UBERON:0001134"
<http://purl.obolibrary.org/obo/XAO_0004132>	"UBERON:0006601"
<http://purl.obolibrary.org/obo/XAO_0003036>	"UBERON:0002389"
<http://purl.obolibrary.org/obo/XAO_0003223>	"UBERON:0001792"
<http://purl.obolibrary.org/obo/XAO_0000068>	"UBERON:0004879"
<http://purl.obolibrary.org/obo/XAO_0000213>	"UBERON:0002393"
<http://purl.obolibrary.org/obo/XAO_0004026>	"UBERON:0010362"
<http://purl.obolibrary.org/obo/XAO_0000183>	"UBERON:0001773"
<http://purl.obolibrary.org/obo/XAO_0000012>	"UBERON:0001893"
<http://purl.obolibrary.org/obo/XAO_0003249>	"CL:0000066"
<http://purl.obolibrary.org/obo/XAO_0000107>	"UBERON:0002533"
<http://purl.obolibrary.org/obo/XAO_0003028>	"UBERON:0003102"
<http://purl.obolibrary.org/obo/XAO_0000385>	"UBERON:0006174"
<http://purl.obolibrary.org/obo/XAO_0004141>	"UBERON:0002099"
<http://purl.obolibrary.org/obo/GO_0007552>	"Wikipedia:Metamorphosis"
<http://purl.obolibrary.org/obo/XAO_0005131>	"CL:0000127"
<http://purl.obolibrary.org/obo/XAO_0004133>	"UBERON:0007275"
<http://purl.obolibrary.org/obo/XAO_0003037>	"CARO:0000055"
<http://purl.obolibrary.org/obo/XAO_0003037>	"UBERON:0000481"
<http://purl.obolibrary.org/obo/XAO_0004204>	"UBERON:0013631"
<http://purl.obolibrary.org/obo/XAO_0000214>	"UBERON:0001686"
<http://purl.obolibrary.org/obo/GO_0016055>	"Reactome:R-HSA-195721"
<http://purl.obolibrary.org/obo/XAO_0004140>	"UBERON:0005337"
<http://purl.obolibrary.org/obo/XAO_0000130>	"UBERON:0002108"
<http://purl.obolibrary.org/obo/XAO_0000108>	"UBERON:0007097"
<http://purl.obolibrary.org/obo/XAO_0000013>	"UBERON:0001894"
<http://purl.obolibrary.org/obo/XAO_0003090>	"UBERON:0001643"
<http://purl.obolibrary.org/obo/XAO_0003029>	"UBERON:0000165"
<http://purl.obolibrary.org/obo/XAO_0004142>	"UBERON:0002827"
<http://purl.obolibrary.org/obo/XAO_0005132>	"GO:0097450"
<http://purl.obolibrary.org/obo/XAO_0000223>	"UBERON:0003069"
<http://purl.obolibrary.org/obo/GO_0008543>	"Reactome:R-HSA-190236"
<http://purl.obolibrary.org/obo/XAO_0004134>	"UBERON:0007285"
<http://purl.obolibrary.org/obo/XAO_0004205>	"UBERON:0006242"
<http://purl.obolibrary.org/obo/GO_0016829>	"Reactome:R-HSA-6782895"
<http://purl.obolibrary.org/obo/GO_0016829>	"EC:4.-.-.-"
<http://purl.obolibrary.org/obo/GO_0016829>	"Reactome:R-HSA-5696408"
<http://purl.obolibrary.org/obo/XAO_0004199>	"UBERON:0011692"
<http://purl.obolibrary.org/obo/XAO_0003038>	"UBERON:0000472"
<http://purl.obolibrary.org/obo/XAO_0003038>	"CARO:0000021"
<http://purl.obolibrary.org/obo/XAO_0000215>	"UBERON:0001017"
<http://purl.obolibrary.org/obo/XAO_0004028>	"UBERON:0001995"
<http://purl.obolibrary.org/obo/XAO_0004551>	"UBERON:0005376"
<http://purl.obolibrary.org/obo/XAO_0000131>	"UBERON:0000059"
<http://purl.obolibrary.org/obo/XAO_0000185>	"UBERON:0001769"
<http://purl.obolibrary.org/obo/XAO_0003091>	"UBERON:0001644"
<http://purl.obolibrary.org/obo/XAO_0004143>	"UBERON:0005629"
<http://purl.obolibrary.org/obo/XAO_0004081>	"UBERON:0005507"
<http://purl.obolibrary.org/obo/XAO_0005133>	"CL:0000128"
<http://purl.obolibrary.org/obo/XAO_0000341>	"UBERON:0004363"
<http://purl.obolibrary.org/obo/XAO_0000387>	"UBERON:0001143"
<http://purl.obolibrary.org/obo/GO_0008286>	"Reactome:R-HSA-74752"
<http://purl.obolibrary.org/obo/XAO_0003039>	"CARO:0000019"
<http://purl.obolibrary.org/obo/XAO_0003039>	"UBERON:0000471"
<http://purl.obolibrary.org/obo/GO_0003091>	"Reactome:R-HSA-432040"
<http://purl.obolibrary.org/obo/CHEBI_80298>	"KEGG:C16084"
<http://purl.obolibrary.org/obo/XAO_0004029>	"UBERON:0001994"
<http://purl.obolibrary.org/obo/XAO_0000132>	"UBERON:0002423"
<http://purl.obolibrary.org/obo/XAO_0001019>	"UBERON:0000931"
<http://purl.obolibrary.org/obo/XAO_0000186>	"UBERON:0001775"
<http://purl.obolibrary.org/obo/XAO_0006041>	"CL:0000136"
<http://purl.obolibrary.org/obo/XAO_0005134>	"CL:0000129"
<http://purl.obolibrary.org/obo/XAO_0003092>	"UBERON:0001645"
<http://purl.obolibrary.org/obo/XAO_0000342>	"UBERON:0003118"
<http://purl.obolibrary.org/obo/XAO_0000388>	"UBERON:0001072"
<http://purl.obolibrary.org/obo/XAO_0000225>	"UBERON:0003070"
<http://purl.obolibrary.org/obo/XAO_0004082>	"UBERON:0005511"
<http://purl.obolibrary.org/obo/XAO_0000446>	"UBERON:0001723"
<http://purl.obolibrary.org/obo/XAO_0005291>	"UBERON:0006211"
<http://purl.obolibrary.org/obo/XAO_0004522>	"CL:0007004"
<http://purl.obolibrary.org/obo/XAO_0000133>	"UBERON:0002107"
<http://purl.obolibrary.org/obo/XAO_0006042>	"CL:0002092"
<http://purl.obolibrary.org/obo/XAO_0004260>	"UBERON:0004117"
<http://purl.obolibrary.org/obo/XAO_0004553>	"CL:0000120"
<http://purl.obolibrary.org/obo/XAO_0006044>	"CL:0000094"
<http://purl.obolibrary.org/obo/XAO_0003093>	"UBERON:0001646"
<http://purl.obolibrary.org/obo/XAO_0004145>	"UBERON:0001862"
<http://purl.obolibrary.org/obo/XAO_0004083>	"UBERON:0005515"
<http://purl.obolibrary.org/obo/XAO_0000447>	"UBERON:0003114"
<http://purl.obolibrary.org/obo/XAO_0005135>	"CL:0000164"
<http://purl.obolibrary.org/obo/XAO_0004579>	"UBERON:0000936"
<http://purl.obolibrary.org/obo/XAO_0000343>	"UBERON:0003119"
<http://purl.obolibrary.org/obo/XAO_0005300>	"UBERON:0001276"
<http://purl.obolibrary.org/obo/GO_0045454>	"Wikipedia:Redox"
<http://purl.obolibrary.org/obo/GO_0045454>	"Reactome:R-HSA-1222556"
<http://purl.obolibrary.org/obo/GO_0045454>	"Reactome:R-HSA-1222541"
<http://purl.obolibrary.org/obo/XAO_0005292>	"UBERON:0022300"
<http://purl.obolibrary.org/obo/XAO_0004208>	"UBERON:0009122"
<http://purl.obolibrary.org/obo/XAO_0004523>	"CL:0007011"
<http://purl.obolibrary.org/obo/XAO_0004554>	"UBERON:0002956"
<http://purl.obolibrary.org/obo/XAO_0000134>	"UBERON:0002394"
<http://purl.obolibrary.org/obo/XAO_0003094>	"UBERON:0001647"
<http://purl.obolibrary.org/obo/XAO_0006045>	"CL:0000767"
<http://purl.obolibrary.org/obo/XAO_0004263>	"UBERON:0002472"
<http://purl.obolibrary.org/obo/XAO_0004146>	"CL:0002418"
<http://purl.obolibrary.org/obo/XAO_0004084>	"UBERON:0005519"
<http://purl.obolibrary.org/obo/XAO_0000448>	"UBERON:0008894"
<http://purl.obolibrary.org/obo/XAO_0003096>	"UBERON:0001649"
<http://purl.obolibrary.org/obo/XAO_0000344>	"UBERON:0003120"
<http://purl.obolibrary.org/obo/XAO_0004086>	"UBERON:0007281"
<http://purl.obolibrary.org/obo/XAO_0000227>	"UBERON:0003071"
<http://purl.obolibrary.org/obo/XAO_0005010>	"GO:0030426"
<http://purl.obolibrary.org/obo/XAO_0005293>	"UBERON:0000377"
<http://purl.obolibrary.org/obo/XAO_0000353>	"UBERON:0003123"
<http://purl.obolibrary.org/obo/XAO_0006046>	"CL:0000771"
<http://purl.obolibrary.org/obo/XAO_0004264>	"UBERON:0002471"
<http://purl.obolibrary.org/obo/XAO_0003095>	"UBERON:0001648"
<http://purl.obolibrary.org/obo/GO_0006525>	"Wikipedia:Arginine"
<http://purl.obolibrary.org/obo/XAO_0004085>	"CL:0005006"
<http://purl.obolibrary.org/obo/XAO_0000471>	"CL:0000430"
<http://purl.obolibrary.org/obo/XAO_0000449>	"UBERON:0003115"
<http://purl.obolibrary.org/obo/XAO_0003097>	"UBERON:0001759"
<http://purl.obolibrary.org/obo/XAO_0003179>	"UBERON:0011153"
<http://purl.obolibrary.org/obo/XAO_0000345>	"UBERON:0001070"
<http://purl.obolibrary.org/obo/XAO_0004087>	"UBERON:0005062"
<http://purl.obolibrary.org/obo/XAO_0005011>	"GO:0005814"
<http://purl.obolibrary.org/obo/XAO_0005294>	"UBERON:0000375"
<http://purl.obolibrary.org/obo/XAO_0004271>	"UBERON:0001943"
<http://purl.obolibrary.org/obo/XAO_0003240>	"CL:0000470"
<http://purl.obolibrary.org/obo/GO_0009790>	"Wikipedia:Embryogenesis"
<http://purl.obolibrary.org/obo/GO_0009790>	"Reactome:R-HSA-5619507"
<http://purl.obolibrary.org/obo/XAO_0005296>	"GO:0005912"
<http://purl.obolibrary.org/obo/XAO_0001103>	"UBERON:0003924"
<http://purl.obolibrary.org/obo/XAO_0004486>	"UBERON:0000064"
<http://purl.obolibrary.org/obo/XAO_0000472>	"CL:0000431"
<http://purl.obolibrary.org/obo/CHEBI_81572>	"KEGG:C18189"
<http://purl.obolibrary.org/obo/GO_0060070>	"Reactome:R-HSA-4641262"
<http://purl.obolibrary.org/obo/XAO_0005012>	"GO:0000776"
<http://purl.obolibrary.org/obo/XAO_0003241>	"CL:0000007"
<http://purl.obolibrary.org/obo/XAO_0005295>	"UBERON:0000942"
<http://purl.obolibrary.org/obo/GO_0007631>	"Wikipedia:List_of_feeding_behaviours"
<http://purl.obolibrary.org/obo/XAO_0005297>	"UBERON:0015833"
<http://purl.obolibrary.org/obo/XAO_0004274>	"UBERON:0004770"
<http://purl.obolibrary.org/obo/XAO_0000030>	"UBERON:0003125"
<http://purl.obolibrary.org/obo/GO_0051301>	"Wikipedia:Cell_division"
<http://purl.obolibrary.org/obo/XAO_0000355>	"UBERON:0003121"
<http://purl.obolibrary.org/obo/GO_0060071>	"Reactome:R-HSA-4086400"
